episode_number,success_episode,failure_episode,episode_reward,episode_step
584,False,True,-130,31
585,False,True,-143,26
586,False,True,-130,39
587,False,True,-132,29
588,False,True,-108,33
589,False,True,-105,36
590,False,True,-108,41
591,False,True,-101,44
592,False,True,-139,26
593,False,True,-134,27
594,False,True,-95,50
595,False,True,-128,33
596,False,True,-142,23
597,False,True,-124,41
598,False,True,-151,18
599,False,True,-163,18
600,False,True,-100,53
601,False,True,-123,42
602,False,True,-146,19
603,False,True,-131,30
604,False,True,-178,11
605,False,True,-174,19
606,False,True,-121,40
607,False,True,-96,45
608,False,True,-145,20
609,False,True,-113,32
610,False,True,-90,51
611,False,True,-98,51
612,False,True,-143,22
613,False,True,-107,42
614,False,True,-94,51
615,False,True,-123,30
616,False,True,-139,30
617,False,True,-171,22
618,False,True,-99,46
619,False,True,-136,29
620,False,True,-122,31
621,False,True,-140,33
622,False,True,-160,17
623,False,True,-159,14
624,False,True,-148,21
625,False,True,-181,8
626,False,True,-140,37
627,False,True,-151,18
628,False,True,-106,39
629,False,True,-120,37
630,False,True,-110,35
631,False,True,-143,18
632,False,True,-98,39
633,False,True,-137,28
634,False,True,-178,11
635,False,True,-133,28
636,False,True,-154,19
637,False,True,-152,21
638,False,True,-99,42
639,False,True,-172,17
640,False,True,-130,39
641,False,True,-126,31
642,False,True,-143,26
643,False,True,-123,42
644,False,True,-129,36
645,False,True,-103,34
646,False,True,-133,32
647,False,True,-127,30
648,False,True,-161,20
649,False,True,-160,25
650,False,True,-117,48
651,False,True,-175,10
652,False,True,-178,7
653,False,True,-126,35
654,False,True,-163,18
655,False,True,-80,65
656,False,True,-91,46
657,False,True,-121,44
658,False,True,-154,19
659,False,True,-112,45
660,False,True,-134,27
661,False,True,-169,16
662,False,True,-126,27
663,False,True,-145,20
664,False,True,-141,28
665,False,True,-131,22
666,False,True,-144,25
667,False,True,-152,21
668,False,True,-126,31
669,False,True,-128,37
670,False,True,-139,26
671,False,True,-117,48
672,False,True,-110,35
673,False,True,-161,20
674,False,True,-168,13
675,False,True,-170,15
676,False,True,-150,23
677,False,True,-172,9
678,False,True,-102,47
679,False,True,-170,11
680,False,True,-140,25
681,False,True,-132,37
682,False,True,-113,44
683,False,True,-167,14
684,False,True,-114,39
685,False,True,-160,17
686,False,True,-132,29
687,False,True,-124,41
688,False,True,-96,41
689,False,True,-143,22
690,False,True,-176,17
691,False,True,-147,18
692,False,True,-101,52
693,False,True,-98,47
694,False,True,-102,39
695,False,True,-108,37
696,False,True,-135,26
697,False,True,-124,41
698,False,True,-133,32
699,False,True,-120,41
700,False,True,-140,25
701,False,True,-140,29
702,False,True,-171,10
703,False,True,-161,20
704,False,True,-149,28
705,False,True,-69,68
706,False,True,-114,27
707,False,True,-99,46
708,False,True,-163,14
709,False,True,-130,27
710,False,True,-143,22
711,False,True,-125,32
712,False,True,-137,24
713,False,True,-124,45
714,False,True,-113,36
715,False,True,-131,34
716,False,True,-125,36
717,False,True,-101,44
718,False,True,-161,16
719,False,True,-128,37
720,False,True,-122,35
721,False,True,-141,24
722,False,True,-151,22
723,False,True,-153,28
724,False,True,-131,26
725,False,True,-149,28
726,False,True,-134,31
727,False,True,-134,27
728,False,True,-171,10
729,False,True,-159,22
730,False,True,-157,20
731,False,True,-93,48
732,False,True,-179,10
733,False,True,-180,9
734,False,True,-128,33
735,False,True,-150,19
736,False,True,-139,30
737,False,True,-170,19
738,False,True,-110,35
739,False,True,-123,42
740,False,True,-89,48
741,False,True,-138,27
742,False,True,-107,38
743,False,True,-135,30
744,False,True,-103,38
745,False,True,-125,36
746,False,True,-124,25
747,False,True,-153,28
748,False,True,-141,24
749,False,True,-155,14
750,False,True,-143,22
751,False,True,-130,27
752,False,True,-126,27
753,False,True,-178,7
754,False,True,-155,18
755,False,True,-104,41
756,False,True,-145,20
757,False,True,-116,37
758,False,True,-167,14
759,False,True,-97,48
760,False,True,-146,23
761,False,True,-162,15
762,False,True,-151,22
763,False,True,-152,17
764,False,True,-127,30
